INBR,Name,Name kurz,DS100,Kategorie
8005374,Schmalnau,Schmalnau,FSMU,7
8005378,Schmidtheim,Schmidtheim,KSMI,6
8005379,Schmiechen,Schmiechen,TSHM,6
8005381,Schmiechen (Schwab),Schmiechen (Schwab),MSCN,7
8012888,Schmilka-Hirschmühle,Schmilka-Hirschmühle,DSMI,6
8004008,Mering-St Afra,Mering-St Afra,MSAF,4
8012890,Schmölln (Oberlausitz),Schmölln (Oberlausitz),DSML,6
8012889,Schmölln (Thür),Schmölln (Thür),DSM,6
8000328,Schnabelwaid,Schnabelwaid,NSAW,6
8005383,Schnaittach Markt,Schnaittach Markt,NSMA,6
8012895,Schneeberg (Mark),Schneeberg (Mark),BSB,7
8005388,Schnelldorf,Schnelldorf,NSNE,6
8005390,Schneverdingen,Schneverdingen,ASDN,6
8005391,Schney,Schney,NSY,6
8005392,Schoden-Ockfen,Schoden-Ockfen,SSOF,6
8005393,Oberzent-Schöllenbach,Oberzent-Schöllenbach,FSCH,6
8012897,Luckaitztal,Luckaitztal,BSNZ,6
8012898,Schöna,Schöna,DSN,5
8012899,Schönau (Hörsel),Schönau (Hörsel),USU,6
8012902,Schönberg (Meckl),Schönberg (Meckl),WSBG,6
8010317,Schönberg (Vogtl),Schönberg (Vogtl),DSB,7
8012903,Schönborn (b Doberlug),Schönborn (b Doberlug),BSBD,6
8005417,Schondorf (Bay),Schondorf (Bay),MSDF,6
8010318,Schönebeck (Elbe),Schönebeck (Elbe),LSB,3
8081260,Schönebeck (Elbe) Süd,Schönebeck (Elbe) Süd,LSBS,6
8013465,Schönebeck-Felgeleben,Schönebeck-Felgeleben,LSBF,6
8081270,Schönebeck-Frohse,Schönebeck-Frohse,LSBO,6
8012907,Schönebeck-Bad Salzelmen,Schönebeck-Bad Salzelmen,LSBE,6
8012908,Schöneck (Vogtl),Schöneck (Vogtl),DSCK,6
8004927,Rammingen (Bay),Rammingen (Bay),MRAM,7
8005405,Schönewörde,Schönewörde,HSWO,7
8081290,Schönfließ,Schönfließ,BSFL,6
8012914,Schönfließ Dorf,Schönfließ Dorf,BSOE,6
8005418,Schongau,Schongau,MSGU,5
8005406,Schöngeising,Schöngeising,MSNG,5
8010321,Schönhausen (Elbe),Schönhausen (Elbe),LSH,7
8089039,Berlin Schönhauser Allee,Berlin Schönhauser Allee,BSAL,4
8012918,Schönow (Uckermark),Schönow (Uckermark),WSCN,7
8012919,Schönstedt,Schönstedt,USCS,6
8005400,Schonungen,Schonungen,NSGN,6
8005412,Schönwald (Oberfr),Schönwald (Oberfr),NSOE,7
8012923,Schönwalde (Spreewald),Schönwalde (Spreewald),BSCH,6
8005420,Schopfheim,Schopfheim,RSCH,4
8005421,Schopfloch (b Freudenstadt),Schopfloch (b Freudenstadt),TSPF,6
8005423,Schopp,Schopp,SSCP,6
8005413,Schöppenstedt,Schöppenstedt,HSPP,6
8005424,Schorndorf,Schorndorf,TSF,3
8005415,Schötmar,Schötmar,ESHM,6
8005431,Schrezheim,Schrezheim,TSCH,7
8005432,Schrobenhausen,Schrobenhausen,MSHN,6
8012927,Schüptitz,Schüptitz,USP,7
8005436,Schüttorf,Schüttorf,HSTT,6
8010322,Schwaan,Schwaan,WSN,5
8005439,Schwabach,Schwabach,NSC,3
8005440,Schwabach-Limbach,Schwabach-Limbach,NSCL,5
8005442,Schwabhausen (b Dachau),Schwabhausen (b Dachau),MSHH,6
8000329,Schwäbisch Gmünd,Schwäbisch Gmünd,TSG,4
8005449,Schwäbisch Hall,Schwäbisch Hall,TSHL,6
8000330,Schwäbisch Hall-Hessental,Schwäbisch Hall-Hessental,TSHT,4
8005444,Schwabmünchen,Schwabmünchen,MSMN,5
8005445,Schwabsberg,Schwabsberg,TSWA,7
8005451,Schwaig,Schwaig,NSAI,6
8005454,Schwaikheim,Schwaikheim,TSWK,5
8005455,Schwalbach (Taunus) Limes,Schwalbach (Taunus) Limes,FSTS,5
8012929,Schwallungen,Schwallungen,USWL,6
8000027,Schwandorf,Schwandorf,NSCH,4
8012933,Schwanheide,Schwanheide,WSAH,6
8012934,Schwante,Schwante,BSHE,7
8005457,Schwarmstedt,Schwarmstedt,HSWS,6
8005465,Schwarzenbach (b Pressath),Schwarzenbach (b Pressath),NSW,7
8005466,Schwarzenbach (Saale),Schwarzenbach (Saale),NSBS,6
8005468,Schwarzenbek,Schwarzenbek,ASWA,5
8005469,Schwarzenfeld (Oberpf),Schwarzenfeld (Oberpf),NSDO,5
8012941,Schwarzheide Ost,Schwarzheide Ost,BSRO,6
8005954,Ulm-Donautal,Ulm-Donautal,TUDT,6
8012942,Schwarzkollm,Schwarzkollm,BSKL,6
8012943,Schwedt (Oder),Schwedt (Oder),WSC,6
8005476,Schweich (DB),Schweich (DB),SSWE,5
8012946,Schweikershain,Schweikershain,DSKH,6
8000032,Schweinfurt Hbf,Schweinfurt Hbf,NS,3
8005481,Schweinfurt Stadt,Schweinfurt Stadt,NSST,5
8012947,Schweinsburg-Culten,Schweinsburg-Culten,DSU,6
8005485,Schweinsdorf,Schweinsdorf,NSWF,7
8000033,Schwelm,Schwelm,KSWE,3
8005488,Schwelm West,Schwelm West,KSWW,6
8005489,Schwenningen (Bay),Schwenningen (Bay),MSWN,7
8005490,Schwenningen (Neckar),Schwenningen (Neckar),RSCV,6
8010324,Schwerin Hbf,Schwerin Hbf,WS,3
8012951,Schwerin Süd,Schwerin Süd,WSS,6
8010325,Schwerin-Görries,Schwerin-Görries,WSGN,6
8012954,Schwerin-Warnitz,Schwerin-Warnitz,WSWZ,7
8012953,Schwerin-Lankow,Schwerin-Lankow,WSL,7
8012960,Schwerin-Margaretenhof,Schwerin-Margaretenhof,WSMH,7
8000037,Schwerte (Ruhr),Schwerte (Ruhr),ESRT,4
8005494,Schwetzingen,Schwetzingen,RSZ,4
8012957,Caputh-Schwielowsee,Caputh-Schwielowsee,BSIS,6
8005495,Schwindegg,Schwindegg,MSDG,5
8005497,Schwörstadt,Schwörstadt,RSST,6
8012959,Sebnitz (Sachs),Sebnitz (Sachs),DSEB,6
8005498,Sechshelden,Sechshelden,FSN,6
8005499,Bornheim-Sechtem,Bornheim-Sechtem,KSEC,4
8000042,Seckach,Seckach,RSE,4
8013492,Seddin,Seddin,BSE,5
8010183,Sedlitz Ost,Sedlitz Ost,BSEO,6
8012961,Seebach (bei Mühlhausen),Seebach (bei Mühlhausen),USE,7
8005597,Solingen Grünewald,Solingen Grünewald,KSGR,5
8012965,Seebergen,Seebergen,USB,6
8005502,Seebrugg,Seebrugg,RSEE,6
8012966,Seefeld (Mark),Seefeld (Mark),BSEE,6
8005504,Seefeld-Hechendorf,Seefeld-Hechendorf,MSH,5
8005505,Seeg,Seeg,MSEG,6
8012967,Seehausen (Altm),Seehausen (Altm),LSNA,6
8012968,Seehausen (Uckermark),Seehausen (Uckermark),WSEE,6
8005506,Seeleiten-Berggeist,Seeleiten-Berggeist,MSEB,7
8012973,Seelow (Mark),Seelow (Mark),BSLO,6
8005588,Sinzheim Nord,Sinzheim Nord,RSZN,6
8005507,Seelze Pbf,Seelze Pbf,HS,4
8012975,Seerhausen,Seerhausen,DSRH,6
8000043,Seesen,Seesen,HSSN,5
8005508,Seeshaupt,Seeshaupt,MSE,6
8005510,Sehlem (Kr Wittlich),Sehlem (Kr Wittlich),SSE,6
8005511,Sehnde,Sehnde,HSEN,5
8012981,Seitschen,Seitschen,DSEN,6
8005516,Selb Nord,Selb Nord,NSN,7
8005517,Selb Stadt,Selb Stadt,NSS,7
8005518,Selb-Plößberg,Selb-Plößberg,NSP,7
8005520,Selbitz,Selbitz,NSLZ,6
8005523,Seligenstadt (b Würzburg),Seligenstadt (b Würzburg),NSLI,6
8005522,Seligenstadt (Hess),Seligenstadt (Hess),FSEL,6
8080930,Leipzig-Sellerhausen,Leipzig-Sellerhausen,LSEH,6
8002824,Hiddenhausen-Schweicheln,Hiddenhausen-Schweicheln,HHIS,6
8005525,Selm,Selm,ESEM,6
8005526,Selm-Beifang,Selm-Beifang,ESEB,6
8012984,Seltendorf,Seltendorf,USEL,7
8005532,Senden,Senden,MSED,5
8010327,Senftenberg,Senftenberg,BSN,5
8005534,Paderborn-Sennelager,Paderborn-Sennelager,ESEL,7
8005535,Bielefeld-Sennestadt,Bielefeld-Sennestadt,ESES,6
8005536,Sennfeld,Sennfeld,TSE,6
8001966,Feldolling,Feldolling,MFOL,7
8005539,Serrig,Serrig,SSER,6
8005540,Sersheim,Sersheim,TSER,5
8005543,Seubersdorf,Seubersdorf,NSF,5
8005544,Seulberg,Seulberg,FSG,5
8005545,Seulbitz,Seulbitz,NSE,7
8005547,Seybothenreuth,Seybothenreuth,NSYB,6
8005551,Siebeldingen-Birkweiler,Siebeldingen-Birkweiler,RSIB,7
8005555,Siedlinghausen,Siedlinghausen,ESIH,7
8005556,Siegburg/Bonn,Siegburg/Bonn,KSIB,3
8005557,Siegelsdorf,Siegelsdorf,NSDF,4
8000046,Siegen Hbf,Siegen Hbf,ESIE,3
8003020,Siegen-Weidenau,Siegen-Weidenau,ESW,4
8005561,Sierksdorf,Sierksdorf,ASID,6
8005562,Siersburg,Siersburg,SSBG,6
8000060,Siershahn,Siershahn,KSIH,6
8005566,Siglingen,Siglingen,TSY,6
8000069,Sigmaringen,Sigmaringen,TSIG,5
8005569,Silbach,Silbach,ESIL,7
8012993,Silberhausen,Silberhausen,USI,6
8013448,Halle Silberhöhe,Halle Silberhöhe,LHSS,6
8005572,Simmelsdorf-Hüttenbach,Simmelsdorf-Hüttenbach,NSHU,6
8005574,Sindelfingen,Sindelfingen,TSI,6
8005575,Sindorf,Sindorf,KSID,6
8000073,Singen (Hohentwiel),Singen (Hohentwiel),RSI,2
8012998,Singen (Thür),Singen (Thür),USGN,7
8005576,Singlis,Singlis,FSL,6
8005577,Sinn,Sinn,FSI,6
8005578,Sinsheim (Elsenz) Hbf,Sinsheim (Elsenz) Hbf,RSM,4
8005580,Sinzig (Rhein),Sinzig (Rhein),KSIZ,4
8005581,Sinzing (b Regensburg),Sinzing (b Regensburg),NSIH,6
8005582,Sipplingen,Sipplingen,RSIN,6
8005583,Bad Sobernheim,Bad Sobernheim,SSOB,5
8000076,Soest,Soest,ESOT,3
8013002,Sohl,Sohl,DSOL,7
8013003,Sohland,Sohland,DSOH,6
8006714,Solingen Vogelpark,Solingen Vogelpark,KSV,5
8000087,Solingen Hbf,Solingen Hbf,KSO,2
8005590,Solingen-Schaberg,Solingen-Schaberg,KSS,6
8013004,Sollstedt,Sollstedt,USOL,6
8005592,Solms,Solms,FSOL,6
8005593,Solnhofen,Solnhofen,MSO,6
8013005,Solpke,Solpke,LSK,7
8000088,Soltau (Han),Soltau (Han),HSO,5
8005594,Soltau (Han) Nord,Soltau (Han) Nord,ASON,7
8010328,Sömmerda,Sömmerda,USD,4
8005600,Sondern,Sondern,ESON,6
8005602,Sondernheim,Sondernheim,RSOH,6
8010329,Sondershausen,Sondershausen,USH,6
8013009,Sonneberg (Thür) Nord,Sonneberg (Thür) Nord,USON,7
8013010,Sonneberg (Thür) Ost,Sonneberg (Thür) Ost,USOO,7
8013011,Sonneberg (Thür) West,Sonneberg (Thür) West,USOW,7
8013008,Sonneberg (Thür) Hbf,Sonneberg (Thür) Hbf,USO,4
8005607,Sontheim (Schwab),Sontheim (Schwab),MSHM,6
8005608,Sontheim-Brenz,Sontheim-Brenz,TSON,6
8005609,Sonthofen,Sonthofen,MSF,4
8005610,Sontra,Sontra,FSON,6
8005586,Sörup,Sörup,ASOE,6
8005613,Sottrum,Sottrum,AS,5
8005616,Spaichingen,Spaichingen,TSP,5
8005622,Spay,Spay,KSPA,6
8005623,Staufenberg-Speele,Staufenberg-Speele,FSPE,6
8005624,Speicher,Speicher,SSPE,6
8005625,Speikern,Speikern,NSKN,6
8005628,Speyer Hbf,Speyer Hbf,RSP,4
8005629,Spich,Spich,KSPI,5
8005630,Spiegelau,Spiegelau,NSPU,7
8013017,Sponholz,Sponholz,WSP,6
8013018,Spornitz,Spornitz,WSPO,7
8005635,Münster-Sprakel,Münster-Sprakel,ESPR,5
8010330,Spremberg,Spremberg,BSP,6
8005636,Dreieich-Sprendlingen,Dreieich-Sprendlingen,FSPO,6
8005637,Sprendlingen (Rheinhess),Sprendlingen (Rheinhess),FSPR,6
8005638,Springe,Springe,HSPR,4
8089040,Berlin Springpfuhl,Berlin Springpfuhl,BSPH,4
8005640,Sprötze,Sprötze,ASP,5
8010331,St Egidien,St Egidien,DEG,5
8005644,St. Georgen (Schwarzw),St. Georgen (Schwarzw),RSGO,5
8005645,St. Goar,St. Goar,FSGO,5
8005646,St. Goarshausen,St. Goarshausen,FSGH,6
8005648,St. Ilgen/Sandhausen,St. Ilgen/Sandhausen,RSIG,5
8005649,St. Ingbert,St. Ingbert,SSI,3
8005652,St. Koloman,St. Koloman,MKL,6
8005653,St. Mang,St. Mang,MMG,6
8005656,St. Ottilien,St. Ottilien,MOTN,6
8005658,St. Thomas,St. Thomas,SSTO,6
8005659,St. Wendel,St. Wendel,SSWD,4
8005655,St. Michaelisdonn,St. Michaelisdonn,ASD,5
8000089,Stade,Stade,AST,4
8013022,Stadt Wehlen (Sachs),Stadt Wehlen (Sachs),DWH,5
8005661,Stadtallendorf,Stadtallendorf,FSTA,4
8005662,Stadthagen,Stadthagen,HSHG,4
8005663,Stadthausbrücke,Stadthausbrücke,ASHS,4
8013023,Stadtilm,Stadtilm,USTM,6
8005665,Stadtoldendorf,Stadtoldendorf,HSDF,6
8013025,Stadtroda,Stadtroda,USR,6
8005668,Staffel,Staffel,FST,6
8005670,Bad Staffelstein,Bad Staffelstein,NSFN,5
8077773,Stahringen,Stahringen,RST,6
8005672,Iffeldorf,Iffeldorf,MSTA,6
8005674,Stammbach,Stammbach,NSM,6
8013432,Stapelburg,Stapelburg,LSBU,7
8005676,Starnberg,Starnberg,MST,4
8010332,Staßfurt,Staßfurt,LSF,5
8013029,Stauchitz,Stauchitz,DSTU,6
8005678,Staudernheim,Staudernheim,SSTH,5
8005682,Stederdorf (Kr Uelzen),Stederdorf (Kr Uelzen),HSTF,7
8005686,Stegenwaldhaus,Stegenwaldhaus,NSWH,7
8013033,Steina,Steina,DSTI,6
8000091,Steinach (b Rothenburg o.d. Tauber),Steinach (b Rothenburg o.d. Tauber),NSTN,4
8005688,Steinach (Baden),Steinach (Baden),RSNA,6
8013034,Steinach (Thür),Steinach (Thür),USTN,7
8005689,Steinalben,Steinalben,SSTA,7
8005690,Steinau (Straße),Steinau (Straße),FSA,5
8002120,Friedrichshafen Flughafen,Friedrichshafen Flughafen,TFFL,5
8005692,Steinbach a Wald,Steinbach a Wald,NSD,5
8013037,Steinbach-Hallenberg,Steinbach-Hallenberg,USTH,6
8005699,Steinebach,Steinebach,MSA,6
8005700,Steinefrenz,Steinefrenz,FSFZ,6
8005701,Steinen,Steinen,RSTN,5
8013039,Steinfeld (b Stendal),Steinfeld (b Stendal),LSFD,7
8005703,Steinfeld (Oldb),Steinfeld (Oldb),HSFD,6
8005704,Steinhagen (Westf),Steinhagen (Westf),ESTG,6
8013040,Steinhausen-Neuburg,Steinhausen-Neuburg,WSNB,7
8005706,Steinheim am Main (Hanau),Steinheim am Main (Hanau),FSHM,5
8005708,Steinheim (Westf),Steinheim (Westf),HSTM,6
8010333,Steinpleis,Steinpleis,DSPH,6
8005714,Steinsfurt,Steinsfurt,RSS,6
8080580,Steintorbrücke,Steintorbrücke,LSBR,6
8005715,Steinwenden,Steinwenden,SSTW,7
8005717,Stelle,Stelle,ASTE,5
8010334,Stendal Hbf,Stendal Hbf,LS,3
8013046,Stendal Vorbf,Stendal Vorbf,LSV,7
8010335,Stendal-Stadtsee,Stendal-Stadtsee,LSS,5
8012523,Nünchritz,Nünchritz,DNUN,6
8013047,Stenn,Stenn,DSTN,7
8005720,Sterbfritz,Sterbfritz,FSTZ,6
8013051,Sternfeld,Sternfeld,WSE,6
8005723,Stetten (Donau),Stetten (Donau),TSTD,7
8005725,Stetten (Schwab),Stetten (Schwab),MSTS,6
8005726,Stetten-Beinstein,Stetten-Beinstein,TSTE,5
8005731,Stift Keppel-Allenbach,Stift Keppel-Allenbach,ESKA,7
8005734,Stockau,Stockau,NSOK,6
8005735,Stockdorf,Stockdorf,MSD,5
8005736,Stockhausen (Lahn),Stockhausen (Lahn),FSTH,6
8005737,Stockheim (Oberfr),Stockheim (Oberfr),NSTH,6
8000347,Glauburg-Stockheim,Glauburg-Stockheim,FSTM,5
8005739,Stockstadt (Main),Stockstadt (Main),FSTK,6
8005740,Stockstadt (Rhein),Stockstadt (Rhein),FSTR,6
8000348,Stolberg (Rheinl) Hbf,Stolberg (Rheinl) Hbf,KST,4
8010337,Stollberg (Sachs),Stollberg (Sachs),DSTO,6
8013057,Stolpen,Stolpen,DSTL,7
8005746,Stommeln,Stommeln,KSOM,5
8013058,Storkow (Mark),Storkow (Mark),BSTW,6
8089041,Berlin Storkower Straße,Berlin Storkower Straße,BSTO,4
8005747,Storzingen,Storzingen,TSGZ,6
8013061,Stotternheim,Stotternheim,USHM,6
8005748,Euskirchen-Stotzheim,Euskirchen-Stotzheim,KSTZ,7
8010338,Stralsund Hbf,Stralsund Hbf,WSR,3
8013062,Stralsund Rügendamm,Stralsund Rügendamm,WSRR,6
8010339,Strasburg (Uckerm),Strasburg (Uckerm),WSB,6
8005749,Straß-Moos,Straß-Moos,MSMS,7
8005750,Straßberg-Winterlingen,Straßberg-Winterlingen,TSTR,7
8005752,Straßkirchen,Straßkirchen,NSK,6
8000095,Straubing,Straubing,NST,4
8006745,Straubing Ost,Straubing Ost,NSTT,7
8010341,Strausberg,Strausberg,BST,4
8013064,Strausberg Nord,Strausberg Nord,BSTN,6
8081420,Strausberg Stadt,Strausberg Stadt,BSTR,6
8010342,Straußfurt,Straußfurt,USF,6
8013069,Strohkirchen,Strohkirchen,WSTK,7
8005760,Strullendorf,Strullendorf,NSU,6
8005761,Struthütten,Struthütten,ESTU,7
8005763,Stubben,Stubben,HSUB,6
8010343,Stumsdorf,Stumsdorf,LSTF,6
8005766,Stuttgart Ebitzweg,Stuttgart Ebitzweg,TSEB,7
8000096,Stuttgart Hbf,Stuttgart Hbf,TS,1
8006743,Stuttgart Neckarpark,Stuttgart Neckarpark,TSNS,4
8005767,Stuttgart Nordbahnhof,Stuttgart Nordbahnhof,TSN,5
8004357,Stuttgart Nürnberger Straße,Stuttgart Nürnberger Straße,TSNU,5
8005779,Stuttgart Österfeld,Stuttgart Österfeld,TSOS,4
8006513,Stuttgart Universität,Stuttgart Universität,TSUN,4
8005769,Stuttgart-Bad Cannstatt,Stuttgart-Bad Cannstatt,TSC,3
8005770,Stuttgart-Feuerbach,Stuttgart-Feuerbach,TSFE,4
8006699,Stuttgart Feuersee,Stuttgart Feuersee,TSFS,3
8005771,Stuttgart-Münster,Stuttgart-Münster,TSM,7
8005772,Stuttgart-Obertürkheim,Stuttgart-Obertürkheim,TSOM,4
8005773,Stuttgart-Rohr,Stuttgart-Rohr,TSRO,4
8006698,Stuttgart Schwabstraße,Stuttgart Schwabstraße,TSS,3
8005774,Stuttgart-Sommerrain,Stuttgart-Sommerrain,TSSM,5
8006700,Stuttgart Stadtmitte,Stuttgart Stadtmitte,TSMI,3
8005775,Stuttgart-Untertürkheim Pbf,Stuttgart-Untertürkheim Pbf,TSU,3
8005776,Stuttgart-Vaihingen,Stuttgart-Vaihingen,TSV,3
8006268,Stuttgart-Weilimdorf,Stuttgart-Weilimdorf,TSWF,5
8005777,Stuttgart-Zazenhausen,Stuttgart-Zazenhausen,TSZA,7
8005778,Stuttgart-Zuffenhausen,Stuttgart-Zuffenhausen,TSZ,3
8013070,Leipzig Allee-Center,Leipzig Allee-Center,LSTG,6
8013072,Subzin-Liessow,Subzin-Liessow,WSBN,7
8005782,Süderbrarup,Süderbrarup,ASUE,6
8005780,Suderburg,Suderburg,HSUD,6
8005783,Süderdeich,Süderdeich,ASDD,7
8080590,Halle Südstadt,Halle Südstadt,LSUE,6
8005788,Suerhop,Suerhop,ASUP,7
8010345,Suhl,Suhl,USL,5
8013077,Suhl-Heinrichs,Suhl-Heinrichs,USLH,7
8013079,Sukow (b Schwerin),Sukow (b Schwerin),WSU,7
8005785,Sülldorf,Sülldorf,ASDF,5
8013073,Sülstorf,Sülstorf,WSLT,6
8005791,Sulz (Neckar),Sulz (Neckar),TSUL,5
8005786,Sülzbach,Sülzbach,TSUE,6
8005795,Sulzbach (Murr),Sulzbach (Murr),TSBM,5
8005796,Sulzbach (Saar),Sulzbach (Saar),SSZ,5
8005797,Sulzbach (Saar) Altenwald,Sulzbach (Saar) Altenwald,SSZA,6
8005798,Sulzbach (Taunus),Sulzbach (Taunus),FSZ,6
8005799,Sulzbach (Taunus) Nord,Sulzbach (Taunus) Nord,FSZN,6
8005800,Sulzbach-Rosenberg,Sulzbach-Rosenberg,NSR,6
8005802,Sulzberg,Sulzberg,MSUG,7
8013074,Sülzenbrücken,Sülzenbrücken,USUE,6
8005787,Sünching,Sünching,NSUE,6
8089042,Berlin Sundgauer Straße,Berlin Sundgauer Straße,BSDG,5
8005790,Süßen,Süßen,TSD,4
8005809,Syke,Syke,HSYK,4
8005810,Bad Salzuflen-Sylbach,Bad Salzuflen-Sylbach,ESYL,6
8013080,Syrau,Syrau,DSY,6
8005811,Sythen,Sythen,ESYH,5
8005812,Taben,Taben,STB,6
8005820,Tamm (Württ),Tamm (Württ),TTM,4
8013083,Tangerhütte,Tangerhütte,LTH,6
8013084,Tangermünde,Tangermünde,LTM,7
8013087,Tanndorf,Tanndorf,DTA,6
8005823,Tannheim (Württ),Tannheim (Württ),TTA,7
8013089,Tannroda,Tannroda,UTA,7
8013090,Tantow,Tantow,WTA,6
8005824,Tapfheim,Tapfheim,MTPF,7
8005825,Tarp,Tarp,ATP,6
8005826,Tating,Tating,ATAT,7
8013092,Taubenheim (Spree),Taubenheim (Spree),DTB,6
8005828,Tauberfeld,Tauberfeld,MTA,6
8013093,Taucha (b Leipzig),Taucha (b Leipzig),LTC,5
8005831,Taufkirchen,Taufkirchen,MTU,4
8013095,Tautenhain,Tautenhain,LTNH,6
8013097,Teicha,Teicha,LTE,7
8005833,Teisendorf,Teisendorf,MTO,5
8005834,Telgte,Telgte,ETEL,6
8013100,Teltow,Teltow,BTL,6
8005835,Temmels,Temmels,STS,6
8010347,Templin,Templin,WT,7
8010117,Templin Stadt,Templin Stadt,WTV,6
8005836,Teningen-Mundingen,Teningen-Mundingen,RTMU,6
8013104,Teschenhagen,Teschenhagen,WTHN,6
8013105,Teschow,Teschow,WTOW,7
8013106,Tessin,Tessin,WTI,6
8010348,Teterow,Teterow,WTE,6
8010349,Teuchern,Teuchern,UTEU,6
8013109,Groß Köris,Groß Köris,BTPI,6
8013110,Teutschenthal,Teutschenthal,LTT,6
8013111,Teutschenthal Ost,Teutschenthal Ost,LTTO,6
8013112,Thale Hbf,Thale Hbf,LTL,5
8005843,Thaleischweiler-Fröschen,Thaleischweiler-Fröschen,STWF,6
8005845,Thalfingen (b Ulm),Thalfingen (b Ulm),TTL,6
8005852,Thann-Matzbach,Thann-Matzbach,MTMA,6
8005855,Thansüß,Thansüß,NTAS,7
8013114,Tharandt,Tharandt,DTH,4
8005857,Theisbergstegen,Theisbergstegen,STN,7
8013115,Theißen,Theißen,LT,6
8010350,Themar,Themar,UTH,6
8005858,Thesdorf,Thesdorf,ATHS,4
8005864,Thüngersheim,Thüngersheim,NTHM,6
8005865,Thür,Thür,KTH,6
8013123,Thyrow,Thyrow,BTHR,6
8005867,Tiebensee,Tiebensee,ATB,7
8013124,Tiefenau,Tiefenau,DTFN,6
8005870,Tiefstack,Tiefstack,ATK,5
8005871,Tiengen (Hochrhein),Tiengen (Hochrhein),RTI,5
8089091,Berlin-Tiergarten,Berlin-Tiergarten,BTGN,4
8005874,Timmendorfer Strand,Timmendorfer Strand,ATIM,5
8005876,Titisee,Titisee,RTIT,5
8005885,Tönning,Tönning,ATG,6
8003911,Maximiliansau Im Rüsten,Maximiliansau Im Rüsten,RMAI,7
8013129,Töppeln,Töppeln,UTP,7
8010351,Torgau,Torgau,LTG,5
8013131,Torgelow,Torgelow,WTO,6
8005887,Tornesch,Tornesch,ATM,5
8005888,Tostedt,Tostedt,ATST,4
8005889,Traben-Trarbach DB,Traben-Trarbach DB,STT,7
8005890,Trabitz,Trabitz,NTB,6
8005891,Trais-Horloff,Trais-Horloff,FTH,7
8000775,Baden-Baden Rebland,Baden-Baden Rebland,RBBL,6
8004103,Mühlacker Rößlesweg,Mühlacker Rößlesweg,TMRO,6
8000116,Traunstein,Traunstein,MTS,3
8013137,Trebbin,Trebbin,BTN,5
8013138,Treben-Lehma,Treben-Lehma,LTRL,6
8005895,Trebgast,Trebgast,NTG,6
8013140,Trebitz (b Könnern),Trebitz (b Könnern),LTRB,7
8013141,Trebnitz (Mark),Trebnitz (Mark),BTZ,6
8005896,Trechtingshausen,Trechtingshausen,FTRE,6
8003179,Treis-Karden,Treis-Karden,STK,5
8089043,Berlin Treptower Park,Berlin Treptower Park,BTP,4
8000122,Treuchtlingen,Treuchtlingen,MTL,3
8013144,Treuen,Treuen,DTRE,7
8013145,Treuenbrietzen,Treuenbrietzen,BTZN,7
8013146,Treuenbrietzen Süd,Treuenbrietzen Süd,BTZS,7
8000129,Treysa,Treysa,FTS,4
8005901,Triangel,Triangel,HTRI,7
8005902,Triberg,Triberg,RTR,5
8013150,Triebes,Triebes,UTB,7
8005903,Triefenried,Triefenried,NTRI,6
8000134,Trier Hbf,Trier Hbf,STR,2
8005905,Trier Süd,Trier Süd,STRS,5
8005906,Trier West,Trier West,STRW,5
8005907,Triesdorf,Triesdorf,NTF,6
8010352,Triptis,Triptis,UTR,6
8005908,Trochtelfingen (b Bopfingen),Trochtelfingen (b Bopfingen),TTO,7
8000135,Troisdorf,Troisdorf,KT,3
8005910,Trompet,Trompet,KTR,5
8013152,Tromsdorf,Tromsdorf,UTRO,7
8005911,Trossingen Bahnhof,Trossingen Bahnhof,TTR,6
8000141,Tübingen Hbf,Tübingen Hbf,TT,2
8005917,Tübingen-Derendingen,Tübingen-Derendingen,TTD,6
8005918,Tübingen-Lustnau,Tübingen-Lustnau,TTLU,6
8005920,Türkenfeld,Türkenfeld,MTFD,5
8000144,Türkheim (Bay),Türkheim (Bay),MTHB,4
8000154,Türkismühle,Türkismühle,STM,4
8000163,Tuttlingen,Tuttlingen,TTU,3
8079056,Tuttlingen Zentrum,Tuttlingen Zentrum,TTUZ,7
8005927,Tutzing,Tutzing,MTZ,3
8005929,Twistringen,Twistringen,HT,4
8005935,Übach-Palenberg,Übach-Palenberg,KUBP,5
8005930,Ubbedissen,Ubbedissen,EUBD,7
8005937,Überlingen-Therme,Überlingen-Therme,RUEB,6
8005940,Übersee,Übersee,MUS,5
8005931,Ubstadt-Weiher,Ubstadt-Weiher,RUW,6
8013158,Uchtspringe,Uchtspringe,LUS,7
8013251,Weida Mitte,Weida Mitte,UWEM,7
8010353,Luckau-Uckro,Luckau-Uckro,BUK,6
8013159,Uder,Uder,UUD,6
8013160,Uebigau,Uebigau,LUEB,6
8013162,Ueckermünde,Ueckermünde,WUM,7
8000168,Uelzen,Uelzen,HU,2
8005947,Uffenheim,Uffenheim,NU,6
8005948,Uffing am Staffelsee,Uffing am Staffelsee,MUF,5
8005949,Uhingen,Uhingen,TUH,5
8004595,Uhldingen-Mühlhofen,Uhldingen-Mühlhofen,RUDM,6
8005950,Uhlerborn,Uhlerborn,FUR,6
8013164,Uhlstädt,Uhlstädt,UUS,6
8013165,Uhsmannsdorf,Uhsmannsdorf,BUD,6
8013166,Uhyst,Uhyst,BUS,7
8013168,Ulbersdorf,Ulbersdorf,DUD,7
