INBR,Name,Name kurz,DS100,Kategorie
5100082,Rzepin,Rzepin,XPR,6
5100090,Rzepin Miasto,Rzepin Miasto,PPRMO,6
5103231,Rzeszotary,Rzeszotary,OPRZE,6
5100229,Rzeszow Glowny,Rzeszow Glowny,XPRZ,2
8700452,Réding(F),Réding(F),XFRD,6
8701876,Rémelfing,Rémelfing,XFRF,6
8700169,Rémilly,Rémilly,XFRM,6
8070810,Röhrnbach,Röhrnbach,NRBH,6
836945,Römerkastell - Saarbrücken,Römerkastell - Saarbrücken,PQSR,6
8005135,Röt,Röt,RRT,6
8503415,Rümikon AG,Rümikon AG,OSRRU,6
8503311,Rümlang,Rümlang,XSRU,6
8070524,Rümmingen,Rümmingen,RRMM,6
722324,Rüppurr Battstraße - Karlsruhe,Rüppurr Battstraße - Karlsruhe,RRUB,6
722325,Rüppurr Ostendorfplatz - Karlsruhe,Rüppurr Ostendorfplatz - Karlsruhe,RRUO,6
722326,Rüppurr Tulpenstraße - Karlsruhe,Rüppurr Tulpenstraße - Karlsruhe,RRUT,6
140085,Rüppurrer Tor - Karlsruhe,Rüppurrer Tor - Karlsruhe,PQKRT,6
8503201,Rüschlikon,Rüschlikon,XSRL,6
8509401,Rüthi SG,Rüthi SG,XSRT,6
8505415,S. Antonino,S. Antonino,OSSAT,6
8505407,S. Nazzaro,S. Nazzaro,OSSNR,6
8300168,S.Margherita Ligure-Portofino,S.Margherita Ligure-Portofino,XISM,6
8007851,Saalburg(Taunus),Saalburg(Taunus),FSB,6
8100049,Saalfelden,Saalfelden,XASA,6
8012827,Saatel,Saatel,WSAA,6
8502100,Safenwil,Safenwil,XSSA,6
8700035,Saincaize,Saincaize,XFSZE,6
8800133,Saint Ghislain,Saint Ghislain,XBSG,6
8700418,Saintes,Saintes,XFSAS,6
8509402,Salez-Sennwald,Salez-Sennwald,XSSZ,6
8700441,Sallanches-Combloux-Megève,Sallanches-Combloux-Megève,OFSAC,6
8302197,Salorno/Salurn,Salorno/Salurn,OISSA,6
8701991,Salses(Perpignan),Salses(Perpignan),OFSLP,6
8101470,Salzburg Aigen,Salzburg Aigen,XASBA,6
8102048,Salzburg Aiglhof,Salzburg Aiglhof,XAAI,6
8100559,Salzburg Gnigl,Salzburg Gnigl,XASG,6
8100002,Salzburg Hbf,Salzburg Hbf,XASB,1
8101558,Salzburg Kasern,Salzburg Kasern,XASBK,6
8102063,Salzburg Liefering,Salzburg Liefering,XASLF,6
8102052,Salzburg Mülln-Altstadt,Salzburg Mülln-Altstadt,XAML,6
8101481,Salzburg Parsch,Salzburg Parsch,XASBP,6
8102055,Salzburg Sam,Salzburg Sam,XASSA,6
8101917,Salzburg Süd,Salzburg Süd,XASBS,6
8102045,Salzburg Taxham Europark,Salzburg Taxham Europark,XATX,6
8509251,Samedan,Samedan,XSSD,6
8503286,Samstagern,Samstagern,XSSMT,6
8300114,San Candido/Innichen,San Candido/Innichen,XISCI,6
7100468,San Celoni,San Celoni,OESCE,6
7179304,San Jordi (APD.),San Jordi (APD.),PEPST,6
8396239,San Lorenzo/St.Lorenzen,San Lorenzo/St.Lorenzen,PIHRH,6
7179306,San Miguel de Fluvia,San Miguel de Fluvia,PEDEK,6
8005285,Sanderbusch,Sanderbusch,HSAB,6
8012838,Sandersdorf(Bitterf),Sandersdorf(Bitterf),LSA,6
712612,Sandershäuser Straße - Kassel,Sandershäuser Straße - Kassel,FKBHH,6
8270930,Sandweiler-Contern,Sandweiler-Contern,XLSC,6
8070025,Sankt Augustin Zentrum,Sankt Augustin Zentrum,KB  M,6
8702039,Sanry-sur-Nied,Sanry-sur-Nied,XFSN,6
8400543,Santpoort Noord,Santpoort Noord,ONSN,6
8400544,Santpoort Zuid,Santpoort Zuid,ONSZ,6
5501151,Sap,Sap,OMSAP,6
7800067,Sapjane,Sapjane,XRSJ,6
8400545,Sappemeer Oost,Sappemeer Oost,XNSO,6
8509411,Sargans,Sargans,XSSR,6
8012842,Sarnow,Sarnow,WSAW,6
8700265,Sarrebourg,Sarrebourg,XFSB,6
8700439,Sarreguemines,Sarreguemines,XFSM,6
8700528,Sarreinsming,Sarreinsming,XFSI,6
8007287,Sasbach am Kaiserstuhl,Sasbach am Kaiserstuhl,RSAS,6
8400102,Sassenheim,Sassenheim,PNABS,6
8704456,Sathonay Rillieux,Sathonay Rillieux,XFSRI,6
5400228,Satov,Satov,OTSAT,6
8005297,Satteldorf,Satteldorf,TSAT,6
8077776,Sauldorf,Sauldorf,RSDO,6
8704969,Saumur Rive Droit,Saumur Rive Droit,XFSUD,6
8400547,Sauwerd,Sauwerd,ONSAU,6
8700266,Saverne,Saverne,XFSV,6
8100482,Schaan-Vaduz,Schaan-Vaduz,XASVZ,6
8800001,Schaerbeek,Schaerbeek,XBS,6
8503424,Schaffhausen,Schaffhausen,XSS,6
8100483,Schaftenau,Schaftenau,XASFU,6
8400549,Schagen,Schagen,ONSG,6
8005312,Schalchen,Schalchen,MSCA,6
8102068,Schalchen-Mattighofen,Schalchen-Mattighofen,XASMH,6
8007072,Schalkstetten,Schalkstetten,TSKS,6
8005319,Schameder,Schameder,ESCA,6
8012853,Scharfenstein,Scharfenstein,DSS,6
8100088,Scharnitz,Scharnitz,XAA,6
8005327,Schechen,Schechen,MSC,6
8400551,Scheemda,Scheemda,XNSE,6
8012859,Scheibenberg,Scheibenberg,DSG,6
713679,Scheidemannplatz - Kassel,Scheidemannplatz - Kassel,FKSMP,6
8824232,Schelle,Schelle,PBLLB,6
8400553,Schiedam Centrum,Schiedam Centrum,XNSC,6
8017022,Schierke,Schierke,LSCR,6
8070811,Schierling,Schierling,MSLG,6
8200630,Schifflange,Schifflange,XLSL,6
363040,Schillerstraße - Karlsruhe,Schillerstraße - Karlsruhe,PQKS,6
8007280,Schimborn,Schimborn,FSBN,6
8400555,Schin op Geul,Schin op Geul,ONSIG,6
8503285,Schindellegi-Feusisberg,Schindellegi-Feusisberg,XSSF,6
8400554,Schinnen,Schinnen,ONSI,6
8400561,Schiphol (Airport),Schiphol (Airport),XNSP,3
8100137,Schladming,Schladming,XASL,6
8007222,Schlatt(Hohenz),Schlatt(Hohenz),TSLT,6
8007195,Schlechtbach,Schlechtbach,TSLB,6
8101543,Schlins-Beschling,Schlins-Beschling,OASLN,6
721642,Schloss Gottesaue - Karlsruhe,Schloss Gottesaue - Karlsruhe,PQKGT,6
8100585,Schloss Haus,Schloss Haus,OASH,6
721435,Schloss Rüppurr - Karlsruhe,Schloss Rüppurr - Karlsruhe,RSRP,6
8100587,Schlöglmühl,Schlöglmühl,OASGM,6
8100584,Schlüßlberg,Schlüßlberg,OASBG,6
8010319,Schmachtenhagen,Schmachtenhagen,BSHN,6
8070974,Schmiechen Albbahn,Schmiechen Albbahn,TSHA,6
8012884,Schmiedeberg (Dresden),Schmiedeberg (Dresden),DSBG,6
8012885,Schmiedeberg-Naundorf,Schmiedeberg-Naundorf,DNAS,6
8012892,Schmollensee,Schmollensee,WSCM,6
8005386,Schneeberg im Odenwald,Schneeberg im Odenwald,NSCB,6
8007163,Schneidhain,Schneidhain,FSNH,6
8070670,Schnitzmühle,Schnitzmühle,NSNI,6
8007191,Schorndorf-Hammerschlag,Schorndorf-Hammerschlag,TSFH,6
8270960,Schouweiler,Schouweiler,XLSW,6
8005433,Schrozberg,Schrozberg,TSZG,6
8100117,Schruns,Schruns,XASN,6
306424,Schule - Spornitz,Schule - Spornitz,D306424,6
8800245,Schulen,Schulen,XBSU,6
835885,Schulzentrum - Heusweiler,Schulzentrum - Heusweiler,PQHWS,6
8007080,Schutzbach,Schutzbach,ESCT,6
8070156,Schwaigern Ost,Schwaigern Ost,TSWO,6
8005453,Schwaigern(Württ),Schwaigern(Württ),TSWG,6
8071002,Schwaigern(Württ) West,Schwaigern(Württ) West,TSWW,6
8100016,Schwanenstadt,Schwanenstadt,OASST,6
8101634,Schwarzach i Vorarl.,Schwarzach i Vorarl.,OASWV,6
8100044,Schwarzach-St.Veit,Schwarzach-St.Veit,XASW,6
8012937,Schwarzburg,Schwarzburg,USCG,6
8100199,Schwarzenau im Waldviertel,Schwarzenau im Waldviertel,OASZ,6
8006715,Schwarzenberg,Schwarzenberg,RSW,6
8012938,Schwarzenberg Hp,Schwarzenberg Hp,DSCH,6
8010323,Schwarzenberg(Erzg),Schwarzenberg(Erzg),DSC,6
8012939,Schwarzenberg-Neuwelt,Schwarzenberg-Neuwelt,DSCN,6
8100103,Schwaz,Schwaz,XASC,6
8100259,Schwechat,Schwechat,XAGS,6
8012949,Schwenzin,Schwenzin,WSWN,6
8071495,Schweppenburg-Heilbrunnen,Schweppenburg-Heilbrunnen,KSH,6
8070693,Schweta Bf,Schweta Bf,DSWOP,6
8070692,Schweta Gasth,Schweta Gasth,DSWO,6
8007326,Schwieberdingen,Schwieberdingen,TSBD,6
8070650,Schwindebeck,Schwindebeck,HSWB,6
8701943,Schwindratzheim,Schwindratzheim,XFSWM,6
8505006,Schwyz,Schwyz,XSSY,6
8100024,Schärding,Schärding,XASH,2
8007283,Schöllkrippen,Schöllkrippen,FSK,6
8072211,Schömberg Stausee,Schömberg Stausee,TSCS,6
8029359,Schömberg(b Balingen),Schömberg(b Balingen),TSCB,6
8133912,Schönau bei Litschau Dorfwirt,Schönau bei Litschau Dorfwirt,PAKPF,6
8070532,Schönberg(Holstein),Schönberg(Holstein),ASCB,6
8070533,Schönberger Strand,Schönberger Strand,ASCS,6
8100557,Schönbichl - Vils (A),Schönbichl - Vils (A),XASBL,6
8012910,Schönerlinde,Schönerlinde,BSL,6
8101545,Schönfeld-Lassee,Schönfeld-Lassee,OASLS,6
8007314,Schönkirchen Bf,Schönkirchen Bf,ASCK,6
8005409,Schönmünzach,Schönmünzach,RSOM,6
8081300,Schönwalde(Barnim),Schönwalde(Barnim),BSWH,6
8101629,Schönwies,Schönwies,XASCH,6
8503222,Schübelbach-Buttikon,Schübelbach-Buttikon,XSSBU,6
8509268,Scuol-Tarasp,Scuol-Tarasp,XSST,6
5100739,Sczawno-Ciemnice,Sczawno-Ciemnice,XPCI,6
8100179,Sebersdorf,Sebersdorf,OASB,6
5402772,Sebuzin,Sebuzin,XTSBZ,6
5402780,Sedlejovice,Sedlejovice,OTSEO,6
5103361,Sedzislaw,Sedzislaw,OPSEZ,6
5103349,Sedziszow Malopolski,Sedziszow Malopolski,XPSMI,6
8012962,Seebad Ahlbeck,Seebad Ahlbeck,WAB,6
8012963,Seebad Heringsdorf,Seebad Heringsdorf,WHF,6
8012964,Seebad Lubmin,Seebad Lubmin,WLM,6
8100113,Seefeld in Tirol,Seefeld in Tirol,XAS,6
8100426,Seekirchen am Wallersee,Seekirchen am Wallersee,XASK,6
8110427,Seekirchen/Wallersee Stadt,Seekirchen/Wallersee Stadt,D8110427,6
8012974,Seelvitz,Seelvitz,WSEV,6
8012976,Sehma,Sehma,DSEH,6
8005512,Seiboldsdorf,Seiboldsdorf,MSBD,6
8012977,Seifersdorf,Seifersdorf,DSFS,6
8012979,Seifhennersdorf,Seifhennersdorf,DSFH,6
8602117,Sejstrup st,Sejstrup st,XDSE,6
8007835,Selhausen,Selhausen,KSHS,6
8070859,Seligenstadt Mainschleifenbahn,Seligenstadt Mainschleifenbahn,NSLIM,6
8012983,Sellin(Rügen) Ost,Sellin(Rügen) Ost,WSIN,6
8070258,Sellin(Rügen) West,Sellin(Rügen) West,WSIW,6
8007811,Sellstedt,Sellstedt,ASLL,6
8700456,Seltz,Seltz,OFSEL,6
8100150,Selzthal,Selzthal,XASZ,6
5402790,Semily,Semily,OTSLY,6
8100028,Semmering,Semmering,XASEM,6
7900064,Sentilj,Sentilj,OJSEN,6
8012986,Serams,Serams,WSES,6
8300066,Seregno,Seregno,XISER,6
8300866,Sesto S. Giovanni,Sesto S. Giovanni,XISGI,6
8700099,Sete,Sete,XFSE,6
8509406,Sevelen,Sevelen,XSSV,6
7900018,Sevnica,Sevnica,XZSN,6
8700458,Seyssel-Corbonod,Seyssel-Corbonod,OFSYS,6
8101477,Siebenbrunn-Leopoldsdorf,Siebenbrunn-Leopoldsdorf,OASBL,6
8503221,Siebnen-Wangen,Siebnen-Wangen,XSSW,6
8012989,Siedenlangenbeck,Siedenlangenbeck,LSI,6
835558,Siedlerheim Malstatt - Saarbrücken,Siedlerheim Malstatt - Saarbrücken,PQSMS,6
8075556,Siegburg Bahnhof,Siegburg Bahnhof,PQSI,6
8007438,Siegelsbach,Siegelsbach,RSGB,6
8506195,Siegershausen,Siegershausen,XSSH,6
8005559,Siegsdorf,Siegsdorf,MSGD,6
721520,Siemens - Karlsruhe,Siemens - Karlsruhe,RKIS,6
5103420,Sieniawa Zarska,Sieniawa Zarska,XPSIZ,6
8700526,Sierck-les-Bains,Sierck-les-Bains,XFSIK,6
8702060,Sierentz,Sierentz,OFSTZ,6
8101524,Sierndorf an der March,Sierndorf an der March,OASIM,6
8501509,Sierre/Siders,Sierre/Siders,XSSI,6
8602127,Sig st(DK),Sig st(DK),XDSIG,6
8503502,Siggenthal-Würenlingen,Siggenthal-Würenlingen,OSSGW,6
5300083,Sighisoara,Sighisoara,XUSG,6
8100493,Sigmundsherberg,Sigmundsherberg,OASHB,6
8017023,Silberhütte NE,Silberhütte NE,LSIB,6
8012996,Silberstraße,Silberstraße,DSBS,6
8602130,Silkeborg st,Silkeborg st,XDSL,6
8100142,Sillian,Sillian,XASIL,6
7100473,Sils,Sils,OESIL,6
8100586,Silz im Oberinntal,Silz im Oberinntal,XASLZ,6
8000072,Simbach(Inn),Simbach(Inn),MSBI,6
5300003,Simeria,Simeria,XUSI,6
8005573,Simtshausen,Simtshausen,FSMH,6
5300084,Sinaia,Sinaia,XUSN,6
8800373,Sint-Denijs-Boekel,Sint-Denijs-Boekel,XBSD,6
8800190,Sint-Mariaburg,Sint-Mariaburg,XBSM,6
8501506,Sion,Sion,XSSN,6
8500026,Sissach,Sissach,XSSC,6
8400564,Sittard,Sittard,XNSI,6
8013000,Sitzendorf-Unterweißbach,Sitzendorf-Unterweißbach,USDF,6
8602156,Skaerbaek st,Skaerbaek st,XDSB,6
5402813,Skalice u Ceske Lipy,Skalice u Ceske Lipy,XTSKA,6
8602175,Skanderborg st,Skanderborg st,XDSG,6
8602207,Skive st,Skive st,XDSI,6
8602211,Skjern st,Skjern st,XDSJ,6
7900048,Skofja Loka,Skofja Loka,XZSL,6
8602254,Slagelse st,Slagelse st,XDSGE,6
5400268,Slavicin,Slavicin,OTSN,6
7800015,Slavonski Brod,Slavonski Brod,XRSL,6
8400565,Sliedrecht,Sliedrecht,ONSL,6
8400101,Sliedrecht Baanhoek,Sliedrecht Baanhoek,PNABR,6
5193610,Slubice,Slubice,XPSLB,6
5403047,Sluknov,Sluknov,XTSLN,6
5403049,Sluknov zast.,Sluknov zast.,XTSLZ,6
5103477,Smetowo,Smetowo,OPSME,6
8400566,Sneek,Sneek,XNSK,6
8400574,Sneek Noord,Sneek Noord,ONSKN,6
5400219,Sobeslav,Sobeslav,OTSL,6
8400571,Soest Zuid,Soest Zuid,ONSOZ,6
8400567,Soest(NL),Soest(NL),ONSO,6
8400569,Soestdijk,Soestdijk,ONSOK,6
5400199,Sokolov,Sokolov,XTSO,6
5402888,Solopysky,Solopysky,XTSOP,6
8500207,Solothurn,Solothurn,XSSO,6
8800491,Solre-sur-Sambre,Solre-sur-Sambre,XBSS,6
8700125,Somain,Somain,XFSO,6
8005601,Sondernach,Sondernach,TSOD,6
131264,Sonnborner Ufer - Wuppertal,Sonnborner Ufer - Wuppertal,D131264,6
8017040,Sophienhof,Sophienhof,LSPH,6
370602,Sophienstraße - Karlsruhe,Sophienstraße - Karlsruhe,PQKSO,6
5100056,Sopot,Sopot,XPSO,6
5501494,Sopron,Sopron,XMS,6
8017024,Sorge,Sorge,LSOR,6
8602350,Soroe st,Soroe st,XDSOR,6
5100133,Sosnowiec Glowny,Sosnowiec Glowny,XPSI,2
8005614,Soyen,Soyen,MSY,6
8800168,Spa,Spa,XBSP,6
8800592,Spa-Géronstère,Spa-Géronstère,XBGN,6
5402894,Spalov,Spalov,XTSPL,6
8600509,Spangsbjerg st,Spangsbjerg st,XDSP,6
8600179,Sparkaer St.,Sparkaer St.,PDSS,6
8007066,Sparrieshoop,Sparrieshoop,ASPS,6
8400572,Spaubeek,Spaubeek,ONSP,6
8013015,Spechtritz,Spechtritz,DSPR,6
5400218,Spicak,Spicak,XTSP,6
8079048,Spielberg,Spielberg,RSPG,6
8100082,Spielfeld-Straß,Spielfeld-Straß,XASS,6
8507483,Spiez,Spiez,XSSP,6
720788,Spinnerei - Ettlingen,Spinnerei - Ettlingen,RETS,6
8100306,Spital am Pyhrn,Spital am Pyhrn,XASPP,6
8100092,Spittal-Millstätter See,Spittal-Millstätter See,XASP,6
654777,Springhoffsfeld - Essen (Ruhr),Springhoffsfeld - Essen (Ruhr),D654777,6
721296,Spöck Hochhaus - Stutensee,Spöck Hochhaus - Stutensee,PQSSH,6
721295,Spöck Richard-Hecht-Schule - Stutensee,Spöck Richard-Hecht-Schule - Stutensee,RSPR,6
5402906,Srni u Ceske Lipy,Srni u Ceske Lipy,XTSCL,6
5103571,Sroda Slaska,Sroda Slaska,XPSRS,6
8700269,St Avold,St Avold,XFSA,6
8704545,St Dalmas de Tende,St Dalmas de Tende,XFSDD,6
8700228,St Malo,St Malo,XFSMA,6
8704640,St Pierre en Faucigny,St Pierre en Faucigny,OFRYV,6
8702469,St-Amour,St-Amour,XFSAR,6
8702380,St-Avre-la-Chambre,St-Avre-la-Chambre,XFSAC,6
8700033,St-Germain-des-Fosses,St-Germain-des-Fosses,XFSGF,6
8774407,St-Gervais-les-Bains,St-Gervais-les-Bains,PFSGL,6
8704576,St-Gervais-les-Bains-le-Fayet,St-Gervais-les-Bains-le-Fayet,XFSG,6
8701972,St-Hilaire-au-Temple,St-Hilaire-au-Temple,XFSHT,6
8700109,St-Jean-de-Luz-Ciboure,St-Jean-de-Luz-Ciboure,XFJL,6
8702383,St-Jean-de-Maurienne Arvan,St-Jean-de-Maurienne Arvan,XFJMA,6
8702033,St-Jory(Toulouse),St-Jory(Toulouse),XFJ,6
8701995,St-Laurent-du-Var,St-Laurent-du-Var,OFSLU,6
8700133,St-Louis (Haut-Rhin),St-Louis (Haut-Rhin),XFSTL,6
8701987,St-Louis-la-Chaussee,St-Louis-la-Chaussee,OFSLE,6
8700482,St-Marcellin(Isere),St-Marcellin(Isere),OFMJI,6
8501403,St-Maurice(CH),St-Maurice(CH),XSMC,6
8702381,St-Michel-Valloire,St-Michel-Valloire,XFSMV,6
8700371,St-Pierre-dAlbigny,St-Pierre-dAlbigny,XFPY,6
8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,XFPDC,6
8702568,St-Priest,St-Priest,XFSP,6
8700176,St-Quentin(Aisne),St-Quentin(Aisne),XFSQ,6
8700143,St-Raphael-Valescure,St-Raphael-Valescure,XFSR,6
8701433,St-Sulpice-Lauriere,St-Sulpice-Lauriere,XFSSL,6
8500124,St-Ursanne,St-Ursanne,OSSUA,6
8100431,St. Andrä am Zicksee,St. Andrä am Zicksee,OASAB,6
8100064,St. Anton am Arlberg,St. Anton am Arlberg,XAAB,6
8100497,St. Anton im Montafon,St. Anton im Montafon,XAAM,6
8506302,St. Gallen(CH),St. Gallen(CH),XSSG,2
8506392,St. Gallen(CH) Haggen,St. Gallen(CH) Haggen,XSSGH,6
8506300,St. Gallen(CH) Winkeln,St. Gallen(CH) Winkeln,XSSGW,6
8101501,St. Georgen/Gusen,St. Georgen/Gusen,OASGG,6
8101502,St. Georgen/Gusen Ort,St. Georgen/Gusen Ort,OASGH,6
8100043,St. Johann im Pongau,St. Johann im Pongau,XASJ,6
8100054,St. Johann in Tirol,St. Johann in Tirol,XAJT,6
8506314,St. Margrethen SG,St. Margrethen SG,XSSM,6
8509253,St. Moritz,St. Moritz,XSMZ,6
8100501,St. Paul im Lavanttal,St. Paul im Lavanttal,XASPL,6
8100009,St. Valentin,St. Valentin,XASV,6
8101489,St.Egyden am Steinfeld,St.Egyden am Steinfeld,OASED,6
8101506,St.Georgen/Mattig,St.Georgen/Mattig,XASGM,6
8101529,St.Jodok am Brenner,St.Jodok am Brenner,XAJO,6
8100181,St.Johann in der Haide,St.Johann in der Haide,OASJ,6
8101562,St.Martin b.Weitra,St.Martin b.Weitra,OASMW,6
8100071,St.Michael in Obersteiermark,St.Michael in Obersteiermark,XASE,6
8101597,St.Peter-Seitenstetten,St.Peter-Seitenstetten,XASPS,6
8100008,St.Pölten Hbf,St.Pölten Hbf,XAP,2
8100078,St.Veit/Glan,St.Veit/Glan,XAVG,6
8506312,Staad SG,Staad SG,XSSTA,6
8517519,Stabio,Stabio,PSNFC,6
8100309,Stadt Rottenmann,Stadt Rottenmann,XASRM,6
418424,Stadthalle - Erkrath,Stadthalle - Erkrath,D418424,6
8005666,Stadtprozelten,Stadtprozelten,NSPO,6
301551,Stadtwald - Mettmann,Stadtwald - Mettmann,D301551,6
231181,Stadtwaldplatz - Essen (Ruhr),Stadtwaldplatz - Essen (Ruhr),D231181,6
8701956,Staffelfelden,Staffelfelden,XFSTA,6
8100132,Stainach-Irdning,Stainach-Irdning,XASI,6
8100589,Stams,Stams,XASTM,6
8100310,Stans bei Schwaz,Stans bei Schwaz,XASTS,6
5103390,Stara Kamienica,Stara Kamienica,OPSH,6
5400173,Stara Paka,Stara Paka,XTSTP,6
5400241,Stara Role,Stara Role,XTSR,6
721445,Starckstraße - Karlsruhe,Starckstraße - Karlsruhe,RKSS,6
5402921,Stare Krecany,Stare Krecany,XTSKR,6
5400089,Stare Mesto u Uherského Hradiste,Stare Mesto u Uherského Hradiste,OTSMU,6
5402925,Stare Splavy,Stare Splavy,XTSSY,6
5402929,Stary Sachov,Stary Sachov,XTSTS,6
5103716,Stary Wegliniec,Stary Wegliniec,OPSYG,6
8800169,Statte,Statte,XBSA,6
8007332,Staufen,Staufen,RSTF,6
8007333,Staufen Süd,Staufen Süd,RSTS,6
8400575,Stavoren,Stavoren,ONSVR,6
8506136,Steckborn,Steckborn,XSSB,6
8506157,Steckborn (See),Steckborn (See),XSSBS,6
8400576,Stedum,Stedum,ONSTD,6
654786,Steele S-Bahnhof - Essen (Ruhr),Steele S-Bahnhof - Essen (Ruhr),PQEST,6
8400578,Steenwijk,Steenwijk,XNSW,6
8011847,Steilküste/Wittenbeck,Steilküste/Wittenbeck,WHDS,6
8005687,Stein(Traun),Stein(Traun),MSTN,6
8500320,Stein-Säckingen,Stein-Säckingen,XSSK,6
8101494,Stein/Enns,Stein/Enns,OASEN,6
8100107,Steinach in Tirol,Steinach in Tirol,XAST,6
8516271,Steinach(Bodensee),Steinach(Bodensee),PSCTE,6
8101508,Steinbach-Bad Großpertholz,Steinbach-Bad Großpertholz,OASGP,6
131242,Steinbeck Weidenplatz - Wuppertal,Steinbeck Weidenplatz - Wuppertal,D131242,6
8702047,Steinbourg,Steinbourg,XFSNG,6
8100020,Steindorf bei Straßwalchen,Steindorf bei Straßwalchen,XASF,6
8506397,Steinebrunn(CH),Steinebrunn(CH),XSSU,6
8017025,Steinerne Renne,Steinerne Renne,LSR,6
122000,Steinfurther Allee (U) - Hamburg,Steinfurther Allee (U) - Hamburg,D122000,6
8005709,Steinhöring,Steinhöring,MSHG,6
8005716,Steinwiesen Bf,Steinwiesen Bf,NSTW,6
8070547,Stelle DHE,Stelle DHE,HSTE,6
8702021,Stephansfeld,Stephansfeld,XFSF,6
8017026,Sternhaus-Haferfeld,Sternhaus-Haferfeld,LSTH,6
8017027,Sternhaus-Ramberg,Sternhaus-Ramberg,LSTE,6
8005722,Sterzhausen,Sterzhausen,FSZH,6
8503147,Stettbach,Stettbach,XSSE,6
8070548,Stetten (b. Haigerloch),Stetten (b. Haigerloch),TSTT,6
8005724,Stetten am Heuchelberg,Stetten am Heuchelberg,TSHG,6
8007134,Stettfeld(Baden),Stettfeld(Baden),RSF,6
8100010,Steyr,Steyr,XASY,6
8101614,Steyregg,Steyregg,OASTY,6
8017028,Stiege,Stiege,LSTI,6
8101536,Stillfried,Stillfried,OASLD,6
8077774,Stockach,Stockach,RSTK,6
8100534,Stockerau,Stockerau,XASRA,6
8005738,Stockheim(Unterfr),Stockheim(Unterfr),NSTU,6
7400002,Stockholm Central,Stockholm Central,XVSC,2
8602438,Stoholm st,Stoholm st,XDSM,6
8013056,Stolberg(Harz),Stolberg(Harz),USTO,6
8099506,Stolberg(Rheinl)Gbf,Stolberg(Rheinl)Gbf,KST G,6
8098348,Stolberg(Rheinl)Hbf Gl.27,Stolberg(Rheinl)Hbf Gl.27,KST B,6
8098349,Stolberg(Rheinl)Hbf Gl.44,Stolberg(Rheinl)Hbf Gl.44,KST E,6
8005741,Stolberg-Altstadt,Stolberg-Altstadt,KSTT,6
8005745,Stolberg-Mühlener Bahnhof,Stolberg-Mühlener Bahnhof,KSTM,6
8005743,Stolberg-Rathaus,Stolberg-Rathaus,KSTR,6
8005744,Stolberg-Schneidmühle,Stolberg-Schneidmühle,KSTS,6
8017415,Stollberg Schlachthofstraße,Stollberg Schlachthofstraße,DSTOS,6
8700023,Strasbourg,Strasbourg,XFSTG,6
8101595,Strasshof,Strasshof,XASTH,6
8089187,Strausberg (S),Strausberg (S),BSTV,6
8017029,Straßberg(Harz),Straßberg(Harz),LSTR,6
8084109,Straßberg-Glasebach,Straßberg-Glasebach,LSGL,6
8010340,Straßgräbchen-Bernsdorf,Straßgräbchen-Bernsdorf,DSTR,6
8100019,Straßwalchen,Straßwalchen,XASR,6
8102062,Straßwalchen West,Straßwalchen West,XASRW,6
8300068,Stresa,Stresa,XISTA,6
7800047,Strizivojna-Vrpolje,Strizivojna-Vrpolje,XRSV,6
8602466,Struer st,Struer st,XDS,6
5402962,Struznice,Struznice,XTSTR,6
8087027,Stubbenfelde,Stubbenfelde,WSBB,6
8007071,Stubersheim,Stubersheim,TSBH,6
8100196,Studenzen-Fladnitz,Studenzen-Fladnitz,OASU,6
8602472,Studsgaard st,Studsgaard st,XDST,6
5603745,Sturovo,Sturovo,XYST,6
8098096,Stuttgart Hbf (tief),Stuttgart Hbf (tief),TS  T,2
8005764,Stühlingen,Stühlingen,RSTU,6
8001625,Stühlingen-Eberfingen,Stühlingen-Eberfingen,RSEBE,6
8013071,Stützerbach,Stützerbach,UST,6
5402990,Suchdol n.Luznici z.,Suchdol n.Luznici z.,OTSLZ,6
8079100,Sulmingen,Sulmingen,TSUM,6
8101585,Sulz-Röthis,Sulz-Röthis,OASR,6
8005793,Sulzbach(Inn),Sulzbach(Inn),MSBH,6
8005794,Sulzbach(Main),Sulzbach(Main),NSUZ,6
8005801,Sulzbach-Rosenberg Hütte,Sulzbach-Rosenberg Hütte,NSRH,6
8005805,Sulzfeld(Baden),Sulzfeld(Baden),RSFD,6
5403072,Sumice,Sumice,OTSIC,6
8100316,Summerau,Summerau,XASUM,6
8502007,Sursee,Sursee,XSSUS,6
8704683,Survilliers Fosses,Survilliers Fosses,XFSVF,6
8400582,Susteren,Susteren,XNSU,6
5402997,Svadov,Svadov,OTSDV,6
5400131,Svatava,Svatava,XTSV,6
5402998,Svatava zastavka,Svatava zastavka,XTSVZ,6
8602486,Svejbaek st,Svejbaek st,XDSV,6
5403084,Svihov u Klatov,Svihov u Klatov,OTSHL,6
5403016,Svojetin,Svojetin,XTSVJ,6
5400285,Svor,Svor,XTSVO,6
8400583,Swalmen,Swalmen,ONSW,6
5103275,Swiebodzice,Swiebodzice,OPSBD,6
5103284,Swiebodzin,Swiebodzin,XPSWB,6
5189954,Swinoujscie Centrum,Swinoujscie Centrum,XPSM,6
5403020,Sychrov,Sychrov,OTSYC,6
5501215,Szajol,Szajol,XMSJ,6
5100057,Szczecin Glowny,Szczecin Glowny,XPSG,2
